Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Point of Control, Value Area High Value, Value Area Low Value, Volume Weighted Average Price, Previous Day Close Line, Previous Day High Line, Previous Day Low Line, Daily Open at 08:00, Cash Market Open at 09:00, Open, High, Low, Close
2024-5-10, 13:30:00.000000, 18900, 18924, 18895, 18917, 1181, 1039, 18909, 18912, 18910, 547, 634, 18886, 18922, 18876, 18917, 0, 18843, 18612, 18847, 18878, -717, -556, -733, -630
2024-5-10, 14:00:00.000000, 18917, 18932, 18915, 18920, 732, 661, 18921, 18922, 18924, 329, 403, 18886, 18922, 18876, 18917, 0, 18843, 18612, 18847, 18878, -630, -548, -652, -556
2024-5-10, 14:30:00.000000, 18919, 18923, 18901, 18904, 1229, 1072, 18912, 18909, 18912, 626, 603, 18886, 18922, 18876, 18916, 0, 18843, 18612, 18847, 18878, -556, -553, -611, -579
2024-5-10, 15:00:00.000000, 18905, 18915, 18891, 18901, 1226, 1154, 18903, 18902, 18903, 632, 594, 18886, 18922, 18876, 18916, 0, 18843, 18612, 18847, 18878, -579, -515, -633, -617
2024-5-10, 15:30:00.000000, 18900, 18902, 18877, 18890, 1639, 1525, 18892, 18890, 18890, 869, 770, 18886, 18922, 18876, 18914, 0, 18843, 18612, 18847, 18878, -617, -593, -731, -716
2024-5-10, 16:00:00.000000, 18889, 18892, 18867, 18880, 2036, 1861, 18882, 18880, 18880, 992, 1044, 18886, 18922, 18876, 18911, 0, 18843, 18612, 18847, 18878, -716, -580, -759, -664
2024-5-10, 16:30:00.000000, 18881, 18904, 18872, 18890, 1618, 1514, 18887, 18889, 18888, 801, 817, 18886, 18922, 18876, 18910, 0, 18843, 18612, 18847, 18878, -664, -588, -723, -648
2024-5-10, 17:00:00.000000, 18892, 18893, 18870, 18877, 2084, 1830, 18883, 18880, 18882, 1099, 985, 18886, 18922, 18876, 18907, 0, 18843, 18612, 18847, 18878, -648, -618, -780, -762
2024-5-10, 17:30:00.000000, 18877, 18892, 18874, 18891, 2124, 1888, 18884, 18886, 18883, 986, 1138, 18886, 18922, 18876, 18906, 0, 18843, 18612, 18847, 18878, -762, -565, -782, -610
2024-5-10, 18:00:00.000000, 18890, 18894, 18879, 18885, 426, 384, 18887, 18886, 18887, 234, 192, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -611, -611, -658, -652
2024-5-10, 18:30:00.000000, 18886, 18895, 18882, 18892, 219, 209, 18889, 18890, 18889, 118, 101, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -652, -642, -683, -669
2024-5-10, 19:00:00.000000, 18892, 18892, 18882, 18884, 207, 202, 18888, 18886, 18887, 108, 99, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -670, -670, -691, -678
2024-5-10, 19:30:00.000000, 18885, 18889, 18882, 18887, 288, 251, 18886, 18886, 18886, 152, 136, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -678, -659, -696, -694
2024-5-10, 20:00:00.000000, 18888, 18895, 18882, 18892, 227, 217, 18889, 18890, 18889, 87, 140, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -694, -640, -695, -641
2024-5-10, 20:30:00.000000, 18891, 18894, 18884, 18894, 167, 161, 18891, 18891, 18889, 96, 71, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -641, -640, -676, -666
2024-5-10, 21:00:00.000000, 18893, 18900, 18888, 18899, 346, 329, 18895, 18896, 18894, 185, 161, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -667, -667, -711, -690
2024-5-10, 21:30:00.000000, 18899, 18901, 18889, 18894, 849, 763, 18896, 18895, 18895, 460, 389, 0, 0, 0, 0, 0, 18843, 18612, 18847, 18878, -690, -682, -770, -761
2024-5-13, 02:00:00.000000, 18892, 18898, 18880, 18888, 144, 129, 18890, 18889, 18889, 77, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -26, -10
2024-5-13, 02:30:00.000000, 18891, 18902, 18890, 18901, 124, 105, 18896, 18898, 18896, 49, 75, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, -10, 20, -11, 16
2024-5-13, 03:00:00.000000, 18900, 18904, 18894, 18899, 64, 59, 18899, 18899, 18899, 29, 35, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 16, 23, 8, 22
2024-5-13, 03:30:00.000000, 18895, 18904, 18895, 18902, 29, 27, 18899, 18900, 18900, 14, 15, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 22, 25, 19, 23
2024-5-13, 04:00:00.000000, 18901, 18901, 18892, 18892, 28, 28, 18897, 18895, 18897, 20, 8, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 22, 22, 11, 11
2024-5-13, 04:30:00.000000, 18893, 18902, 18893, 18896, 22, 19, 18896, 18897, 18898, 9, 13, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 15, 22, 15, 15
2024-5-13, 05:00:00.000000, 18895, 18910, 18893, 18906, 48, 44, 18901, 18903, 18902, 19, 29, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 15, 27, 11, 25
2024-5-13, 05:30:00.000000, 18908, 18909, 18900, 18901, 45, 39, 18905, 18903, 18905, 25, 20, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 25, 32, 18, 20
2024-5-13, 06:00:00.000000, 18899, 18899, 18893, 18894, 23, 20, 18896, 18895, 18896, 10, 13, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 20, 25, 19, 23
2024-5-13, 06:30:00.000000, 18893, 18901, 18891, 18901, 39, 37, 18897, 18898, 18896, 21, 18, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 22, 22, 14, 20
2024-5-13, 07:00:00.000000, 18903, 18903, 18897, 18898, 58, 55, 18900, 18899, 18900, 33, 25, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 20, 20, 1, 12
2024-5-13, 07:30:00.000000, 18900, 18911, 18900, 18907, 140, 118, 18905, 18906, 18906, 52, 88, 0, 0, 0, 0, 0, 18966, 18829, 0, 0, 12, 54, 9, 48
2024-5-13, 08:00:00.000000, 18907, 18918, 18899, 18910, 559, 477, 18909, 18909, 18909, 259, 300, 0, 0, 0, 0, 0, 18966, 18829, 18907, 0, 49, 117, 49, 89
2024-5-13, 08:30:00.000000, 18909, 18913, 18890, 18891, 469, 415, 18901, 18898, 18902, 245, 224, 0, 0, 0, 0, 0, 18966, 18829, 18907, 0, 89, 114, 54, 68
2024-5-13, 09:00:00.000000, 18892, 18913, 18886, 18890, 2223, 2028, 18895, 18896, 18900, 1198, 1025, 18850, 18876, 18838, 18896, 0, 18966, 18829, 18907, 18892, 68, 124, -105, -105
